6.446446446446447709e-01 7.240241250045820198e-02
-1.373373373373373507e+00 -3.757297020881717131e+00
-3.087087087087087234e+00 1.922256681210217977e+00
1.381381381381380891e+00 9.730041955876829185e-01
2.774774774774774855e+00 -1.962746790810929731e-01
-1.797797797797797692e+00 -4.122160258682182388e+00
3.375375375375375242e+00 -1.599756170575889591e+00
3.087087087087087234e+00 -1.263293084775882757e+00
-3.279279279279279535e+00 1.346932486586993161e+00
3.479479479479479664e+00 -3.709841751782909647e-01
-4.524524524524524693e-01 -3.668466538567595858e+00
-1.813813813813813791e+00 -3.840031141130928916e+00
-3.655655655655655423e+00 6.243495695343577623e+00
-3.855855855855855996e+00 8.167211566306855630e+00
7.607607607607569378e-02 -2.055025045382142146e+00
-3.615615615615615397e+00 7.020685216355880165e+00
-2.894894894894894932e+00 9.492530154332251557e-01
-1.573573573573573636e+00 -4.774123573053548952e+00
-3.119119119119118988e+00 6.501976385685296345e-01
-2.718718718718718730e+00 -1.983567713852912417e+00
-5.725725725725725468e-01 -3.259884620728713323e+00
-3.679679679679679793e+00 7.878717756991277632e+00
-1.885885885885886015e+00 -3.174976801199169252e+00
-3.803803803803802452e-01 -1.402173978498059581e+00
3.439439439439439639e+00 1.082823938620102400e+00
-9.169169169169171241e-01 -3.935971421665839909e+00
3.935935935935935603e+00 -1.109212867789002521e+00
2.990990990990990639e+00 -3.535956735947924368e-01
-9.569569569569571499e-01 -2.521041442397363497e+00
-3.399399399399399613e+00 3.169059942723497336e+00
-6.526526526526525984e-01 -2.466425689251244613e+00
-3.423423423423423539e+00 4.665257499407676534e+00
-3.847847847847847724e+00 9.714418070353419310e+00
-2.206206206206206222e+00 -2.926770889598372172e+00
-3.327327327327327389e+00 1.789893071232016020e+00
2.550550550550550355e+00 -1.691467604432880245e+00
-1.293293293293293456e+00 -2.761447758160366917e+00
-4.524524524524524693e-01 -2.328200785940299777e+00
-5.205205205205221120e-02 -3.027941929502758089e+00
2.726726726726727001e+00 -7.342574448264166387e-01
-3.695695695695695449e+00 6.092979750445281617e+00
3.487487487487487492e+00 -2.398652874539159985e+00
3.723723723723724177e-01 -1.126560400505717485e+00
-3.047047047047047208e+00 -4.655825280398523947e-01
3.095095095095095061e+00 -7.585330546486184211e-01
2.398398398398398079e+00 6.653954322587561920e-01
2.054054054054054390e+00 -9.708601194231625264e-02
1.045045045045045029e+00 5.674742599678478383e-02
2.950950950950950613e+00 5.482061623066875056e-02
-2.942942942942942786e+00 -3.374280727817826619e-01
3.399399399399399613e+00 -6.197966294588180824e-01
1.229229229229229503e+00 1.545807211328228403e+00
-2.518518518518518601e+00 -2.634347055862781506e+00
-1.429429429429429632e+00 -2.331025987886625295e+00
2.118118118118117899e+00 -9.208602948093921325e-01
-3.279279279279279535e+00 2.877524296878231524e+00
3.855855855855855552e+00 -7.296483423853332706e-01
1.045045045045045029e+00 -1.215560205883277956e+00
1.285285285285285184e+00 -2.918514517133730557e+00
-1.101101101101101154e+00 -2.118893655104524321e+00
-2.838838838838838807e+00 -2.141195578385211462e+00
-1.061061061061061128e+00 -4.633641055811901666e+00
-2.762762762762762669e-01 -2.352469967707691900e+00
-4.284284284284285427e-01 -2.686974506860827283e+00
1.157157157157157279e+00 -9.949053872170904311e-02
2.742742742742742657e+00 -4.924505587153523711e-01
3.487487487487487492e+00 -2.223319701483092103e+00
3.455455455455455294e+00 1.629619634374124271e-01
1.293293293293293011e+00 -1.169619717884809784e+00
3.711711711711711992e+00 -6.211841294262754332e-01
3.455455455455455294e+00 -1.296095247193136402e-01
-2.762762762762762669e-01 -1.299874752517381271e+00
1.481481481481479179e-01 -1.963942324897386404e+00
3.143143143143142915e+00 -8.023162232315559361e-01
2.982982982982982811e+00 -6.219971812234790232e-01
2.030030030030030019e+00 -1.849034258219765192e+00
-1.485485485485485313e+00 -4.732417520647263842e+00
6.206206206206204001e-01 -2.010022312393881627e+00
-2.662662662662662605e+00 -3.023091974292158479e+00
-3.199199199199199484e+00 1.639364232389753928e+00
3.751751751751752018e+00 -1.173555803713015155e+00
-1.909909909909909942e+00 -2.242106614419478117e+00
2.446446446446446821e+00 1.396558089551723780e+00
8.288288288288283567e-01 -2.612651569532496332e+00
8.448448448448449000e-01 -5.880211886378187147e-01
-1.981981981981982166e+00 -4.757907732078042073e+00
-2.574574574574574726e+00 -1.691631150118767302e+00
1.101101101101100710e+00 -2.725485310350185819e-01
9.889889889889893482e-01 3.853778918423010902e-01
3.855855855855855552e+00 -5.897209566667213076e-01
1.821821821821822063e+00 7.449892378565539097e-01
-3.919919919919919948e+00 9.287075429933878468e+00
-3.487487487487487492e+00 1.644969072417244771e+00
3.567567567567567544e+00 -1.955649074994911363e+00
-2.334334334334334571e+00 -3.912248717888492600e+00
3.087087087087087234e+00 -9.488320129304449457e-01
-2.278278278278278002e+00 -4.217068012741098215e+00
4.444444444444446418e-01 3.675409659108161975e-01
-2.878878878878878833e+00 -9.253433804584959566e-01
3.207207207207207311e+00 7.554599717509399293e-01
5.205205205205221120e-02 -2.248348540532203454e+00
3.095095095095095061e+00 1.190142788379972671e+00
3.723723723723724177e-01 -2.578383237038059050e+00
-2.942942942942942786e+00 2.305634400149559338e-01
1.989989989989989994e+00 -1.330014362972741226e+00
-6.526526526526525984e-01 -2.670154346102277643e+00
-2.750750750750750484e+00 1.333188029503902250e-01
-1.253253253253253430e+00 -5.487450998759375587e+00
2.362362362362357970e-01 -2.470615148676293060e+00
-2.070070070070070045e+00 -3.385171788251053027e+00
3.855855855855855552e+00 -1.086481646274333190e+00
-2.622622622622622579e+00 -3.418015452423054601e+00
-2.198198198198197950e+00 -2.234058531042130369e+00
3.583583583583583199e+00 -7.271813237687139164e-01
-3.719719719719719819e+00 8.137301293992791784e+00
2.774774774774774855e+00 6.150056541628745599e-02
2.134134134134134442e+00 -1.162222608069535257e+00
-3.963963963963963444e-01 -3.170761877075667812e+00
1.277277277277277356e+00 1.104862318581329550e+00
-7.727727727727726759e-01 -4.680864917776911049e+00
3.831831831831832069e+00 -1.358470333759528081e+00
1.509509509509509684e+00 4.743967252239518761e-01
4.404404404404438367e-02 -9.088414733444467597e-01
9.569569569569571499e-01 2.471942558988571292e-01
2.902902902902902760e+00 -1.810594190510844692e+00
-1.201201201201218538e-02 6.554281747058343655e-02
-5.165165165165164218e-01 -3.056708979346323130e+00
-3.879879879879879923e+00 9.016456348238202523e+00
-3.743743743743743746e+00 7.148366766217839618e+00
-2.782782782782782682e+00 -1.520999215722556697e+00
4.444444444444446418e-01 -2.232738547244263128e+00
2.302302302302302373e+00 -3.705334759967844338e-01
1.821821821821822063e+00 1.306124510505256353e+00
2.550550550550550355e+00 -1.499511007040854160e+00
6.846846846846847967e-01 -3.349216159019560379e+00
-1.893893893893893843e+00 -3.318997346405462956e+00
-2.870870870870870561e+00 -4.661240996628740474e-01
3.447447447447447466e+00 2.879672893129414657e-02
-3.391391391391391341e+00 4.909377674804715319e+00
9.209209209209223701e-02 -2.566666565376329423e+00
-2.998998998998998911e+00 1.704923507079244838e-01
-5.205205205205221120e-02 -1.587896716186825152e+00
-3.087087087087087234e+00 1.839147530148280696e+00
3.903903903903903405e+00 1.115735657710531514e-01
-2.518518518518518601e+00 -3.306679870248357744e+00
-3.663663663663663694e+00 4.770346477569541221e+00
-3.663663663663663694e+00 5.875170233889650540e+00
3.647647647647647595e+00 -2.426383710530101823e+00
-3.863863863863863823e+00 9.885914390397255502e+00
-9.329329329329327791e-01 -3.911260309011592717e+00
2.798798798798798337e+00 -6.276004090422038217e-01
-3.163163163163162928e-01 -3.441618735958702935e+00
1.045045045045045029e+00 1.037237251681259131e+00
-3.243243243243245644e-01 -2.277634787194282584e+00
1.805805805805805520e+00 -4.316354259026403128e-01
2.494494494494494674e+00 4.992243562355255793e-01
1.877877877877877744e+00 -9.304680520676968103e-02
-2.070070070070070045e+00 -3.036918700283523176e+00
3.603603603603566796e-02 -6.188653376955812746e-01
1.773773773773773321e+00 -2.911579657702469959e-01
-3.271271271271271264e+00 2.590327581077298547e+00
-1.501501501501501412e+00 -3.503711901479154900e+00
1.429429429429429632e+00 9.625630618537717176e-01
-1.981981981981982166e+00 -3.162399441979307557e+00
3.831831831831832069e+00 -8.603889126714800994e-01
2.070070070070070045e+00 -6.453187270447559021e-01
-9.169169169169171241e-01 -3.200992371999245911e+00
3.415415415415415268e+00 -1.725250740496376611e+00
3.479479479479479664e+00 -6.437165669299838022e-02
-1.709709709709709813e+00 -3.912084758924790240e+00
1.061061061061060684e+00 7.881453902262181010e-02
3.759759759759759845e+00 -1.385260630773749835e+00
3.895895895895895578e+00 -1.714125657119109913e+00
-3.087087087087087234e+00 -3.059932029791139207e-01
-1.581581581581581464e+00 -2.885052147896480346e+00
-1.061061061061061128e+00 -3.889663529924956897e+00
-3.623623623623623669e+00 5.438892150978902329e+00
-1.237237237237237331e+00 -5.630392568024370270e+00
3.919919919919919948e+00 -9.754583435507623301e-01
-3.527527527527527518e+00 1.121229248964938474e+00
1.917917917917917769e+00 1.358778468217979318e+00
7.727727727727726759e-01 -1.042394650471299089e+00
-1.493493493493493585e+00 -3.958758042566213220e+00
-1.733733733733733740e+00 -5.390944650892768308e+00
-1.917917917917917769e+00 -4.926077906590605515e+00
-3.959959959959959974e+00 1.078879531923043622e+01
3.839839839839839897e+00 -1.103908536041683819e+00
1.645645645645645416e+00 3.640101334232573871e-01
-5.885885885885886459e-01 -1.739251424441261129e+00
-3.135135135135135087e+00 1.629545847689380489e+00
3.119119119119119432e+00 -2.379428740794771180e+00
-2.442442442442440687e-01 -3.410781495082027881e+00
-2.006006006006006093e+00 -4.860982402164413685e+00
2.086086086086085700e+00 -9.136254523247544501e-01
3.887887887887887750e+00 -2.990283449880048128e+00
-2.038038038038037847e+00 -5.731569468807580670e+00
-2.190190190190190123e+00 -4.151556203234633813e+00
-4.000000000000000000e+00 1.020200113394646202e+01
-1.893893893893893843e+00 -3.337642931592804008e+00
1.645645645645645416e+00 -3.899828840744406500e-01
2.790790790790790510e+00 1.154768572029604590e+00
-2.590590590590590381e+00 -4.009882799236024198e+00
1.117117117117117253e+00 -1.807083924324513813e+00
-2.350350350350350226e+00 -2.763101118555231217e+00
1.517517517517517511e+00 -3.961450179532088334e-01
1.653653653653653244e+00 -1.052095584749070500e+00
6.286286286286282277e-01 -2.265163063021379264e-01
3.631631631631631940e+00 2.815976992598288042e-01
2.654654654654654777e+00 1.119251781029583448e+00
3.911911911911912121e+00 -1.317129146556561770e+00
-3.023023023023022837e+00 1.461768209395101770e-01
-2.030030030030030019e+00 -3.465865818886004757e+00
3.803803803803802452e-01 -1.310194268010506979e+00
2.414414414414414622e+00 9.381255870194591395e-01
-6.806806806806831034e-02 -2.611578171645752899e+00
-2.894894894894894932e+00 -2.947571535231484630e-01
4.444444444444446418e-01 -3.478352791666725174e+00
4.844844844844846676e-01 -4.517074219149452841e-01
3.159159159159159458e+00 1.129627884324812204e+00
-1.949949949949949968e+00 -3.824142990216174542e+00
2.414414414414414622e+00 9.548845468742217513e-01
-2.282282282282284136e-01 -4.062493581874544901e+00
1.061061061061060684e+00 -8.053059260858341784e-01
-3.807807807807807698e+00 6.455743891459154504e+00
1.357357357357357408e+00 9.848241256702530699e-02
2.750750750750750484e+00 2.777791785564382443e-01
-1.001001001001000645e-01 -3.547010682832814066e+00
3.071071071071070691e+00 -1.296429687268133568e+00
-3.639639639639639768e+00 5.271608084947220441e+00
7.247247247247248225e-01 1.557594782666877897e+00
-7.647647647647648483e-01 -3.358098927275078083e+00
-9.249249249249249516e-01 -3.387408873001615195e+00
-2.454454454454454648e+00 -2.330599222729796693e+00
2.222222222222222321e+00 2.723526191831753818e-01
3.343343343343343044e+00 -8.727339824681410452e-01
3.479479479479479664e+00 -2.051533357423665382e+00
4.000000000000000000e+00 -1.614305984287558893e+00
-1.721721721721722886e-01 -6.673537720328983625e-01
1.949949949949949968e+00 2.534905409603402937e-01
-7.007007007007008959e-01 -3.560585170456062265e+00
-1.909909909909909942e+00 -5.192942656307693028e+00
-2.590590590590590381e+00 -2.240385889372785932e+00
-2.134134134134134442e+00 -3.489015092712045352e+00
6.046046046046047451e-01 -1.682478410689650872e+00
-3.535535535535535345e+00 5.559352635830602907e+00
1.405405405405405261e+00 -7.769112271812406156e-01
-3.895895895895896022e+00 9.064959333661944285e+00
-3.375375375375375242e+00 3.869435952676194113e+00
8.768768768768770983e-01 -4.491866912010445967e-01
-3.711711711711711548e+00 7.864029809506499547e+00
6.006006006006003872e-02 -2.126832703525137980e+00
-3.591591591591591470e+00 4.863508979467882298e+00
2.334334334334334571e+00 4.139816703350755467e-01
4.444444444444446418e-01 -1.052021425026247181e+00
-2.014014014014013920e+00 -2.529544390839874257e+00
-1.197197197197197305e+00 -3.401519082180798570e+00
-7.327327327327326500e-01 -3.262457888030948272e+00
1.333333333333333037e+00 2.134828408375666620e-01
-3.759759759759759845e+00 8.014353356964095454e+00
1.981981981981982166e+00 -1.121501744168623471e+00
1.981981981981982166e+00 -1.435917863194667021e-01
3.615615615615615397e+00 -1.131431932881967306e+00
3.047047047047047208e+00 7.686056861489360958e-01
1.241241241241244353e-01 -2.271901261947352868e+00
4.684684684684681244e-01 -1.653411935673110289e-01
-9.649649649649649774e-01 -4.822108486194737864e+00
-2.334334334334334571e+00 -3.112835253437553185e+00
-2.182182182182182295e+00 -2.357338271957820641e+00
1.965965965965965623e+00 -2.613977222974146475e-01
2.158158158158157924e+00 1.140335707705935286e+00
2.838838838838838363e+00 -2.323277593202841107e+00
3.935935935935935603e+00 -8.948292227866919690e-01
1.029029029029029374e+00 -3.415080900000759812e-01
-1.413413413413413533e+00 -4.077437883793507467e+00
1.333333333333333037e+00 -1.743778898128156118e+00
2.190190190190190123e+00 6.485483182684284031e-01
-1.317317317317317382e+00 -6.229621102938700972e+00
1.389389389389389606e+00 7.515432536651969198e-01
-2.094094094094094416e+00 -3.298922923109071981e+00
3.527527527527527518e+00 2.395580177817969725e-01
1.117117117117117253e+00 -6.692484250958384839e-01
-3.767767767767767673e+00 6.353751557799706795e+00
1.909909909909909942e+00 -5.200036131250909133e-01
-2.942942942942942786e+00 -8.329147905089396842e-01
-4.844844844844846676e-01 -2.239955876030970128e+00
-2.790790790790790510e+00 -1.558035782857584595e+00
2.910910910910910587e+00 7.378403293278268382e-02
1.741741741741742011e+00 4.508170944823125526e-01
3.015015015015015010e+00 1.012499420343083711e+00
-1.053053053053052857e+00 -5.647044612655275131e+00
1.029029029029029374e+00 -9.034662396291326392e-01
2.202202202202201420e-01 -9.327165168032647280e-01
-4.924924924924924952e-01 -2.156515904675666562e+00
1.901901901901902114e+00 -5.577333139879223634e-01
1.589589589589589735e+00 -3.436841834613274527e-01
-7.887887887887887750e-01 -3.402275579407855854e+00
6.526526526526525984e-01 -8.190320175441172523e-01
2.942942942942942786e+00 -9.132953979521896137e-01
1.981981981981982166e+00 -6.298536103429988042e-01
1.445445445445445287e+00 -1.265896480947337865e+00
-8.408408408408396539e-02 -2.511547245762058900e+00
-2.126126126126126170e+00 -2.132107828386567761e+00
2.646646646646646950e+00 -1.117095128064403697e+00
2.762762762762758229e-01 -5.530273116912336473e-01
-1.069069069069068956e+00 -1.722694094085164052e+00
1.413413413413413089e+00 4.204638655969950012e-02
-6.766766766766765251e-01 -7.700779569233331401e-01
2.830830830830830536e+00 -4.073070390863047230e-01
1.597597597597597563e+00 1.607628696376010691e+00
-3.599599599599599742e+00 5.369905460982375089e+00
-1.081081081081083362e-01 -3.370456070829628281e+00
9.569569569569571499e-01 -2.024959468409357477e-01
-2.206206206206206222e+00 -1.456428564378945856e+00
-3.287287287287287363e+00 1.664041270741138945e+00
-3.883883883883885169e-01 -2.160940215343366777e+00
-3.003003003003001936e-01 -3.483137422492084578e+00
1.357357357357357408e+00 -1.065190779784796371e+00
2.350350350350350226e+00 4.353353054234255781e-01
-2.422422422422422450e+00 -2.939782209950720038e+00
-3.591591591591591470e+00 5.902476457871330240e+00
-4.924924924924924952e-01 -1.538416429286679099e+00
-2.542542542542542527e+00 -3.509221304978494160e+00
3.007007007007007182e+00 -1.047931114866204938e+00
-1.813813813813813791e+00 -3.829144320618530273e+00
1.997997997997997821e+00 2.362041083128788355e+00
-2.174174174174174468e+00 -3.717357419622749681e+00
